site_name,sample_id,lat,lon,altitude_masl,period,period_from,period_to,c14_method,c14_lab_code,c14_bp,c14_error,c14_cal_from,c14_cal_to,lab_id,type_source,taxon_local,genus_species,photosynthetic_pathway,plant_domesticate,sample_type,wt_C,wt_N,CN_ratio,d13C,d15N,d34S,Sr87_Sr86,reference_short,doi,locality,admin_region,ecozone
Talabre-Lejía Transect 02,TLT02,-23.45127,-67.77322,4370.0,Modern,,,,,,,,,TLT02,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-25.1,3.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 03,TLT03,-23.4323,-67.7828,4270.0,Modern,,,,,,,,,TLT03,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-27.0,3.5,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 04,TLT04,-23.42283,-67.78008,4174.0,Modern,,,,,,,,,TLT04,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-25.0,-0.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 05,TLT05,-23.41518,-67.78575,4072.0,Modern,,,,,,,,,TLT05,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-25.0,-1.0,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 05,TLT05,-23.41518,-67.78575,4072.0,Modern,,,,,,,,,TLT05,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-22.8,0.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 06,TLT06,-23.40508,-67.79452,3970.0,Modern,,,,,,,,,TLT06,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-22.2,-1.2,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 06,TLT06,-23.40508,-67.79452,3970.0,Modern,,,,,,,,,TLT06,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-26.6,5.5,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-24.1,2.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,"Vizcachera, paja blanca",Jarava frigida,C3,No,,,,,-23.8,-2.0,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 02,TLT02,-23.45127,-67.77322,4370.0,Modern,,,,,,,,,TLT02,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-24.1,4.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 03,TLT03,-23.4323,-67.7828,4270.0,Modern,,,,,,,,,TLT03,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-24.0,2.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 04,TLT04,-23.42283,-67.78008,4174.0,Modern,,,,,,,,,TLT04,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-23.3,2.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 05,TLT05,-23.41518,-67.78575,4072.0,Modern,,,,,,,,,TLT05,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-25.0,5.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 06,TLT06,-23.40508,-67.79452,3970.0,Modern,,,,,,,,,TLT06,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-13.7,5.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-22.7,2.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 08,TLT08,-23.32856,-67.7989,3870.0,Modern,,,,,,,,,TLT08,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-24.2,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 09,TLT09,-23.32218,-67.8162,3770.0,Modern,,,,,,,,,TLT09,Terrestrial flora,Tola tola,Parastrephia quadrangularis,C3,No,,,,,-26.4,5.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 05,TLT05,-23.41518,-67.78575,4072.0,Modern,,,,,,,,,TLT05,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-24.9,0.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 06,TLT06,-23.40508,-67.79452,3970.0,Modern,,,,,,,,,TLT06,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-20.3,2.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 06,TLT06,-23.40508,-67.79452,3970.0,Modern,,,,,,,,,TLT06,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.9,5.0,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.4,4.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.8,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 08,TLT08,-23.32856,-67.7989,3870.0,Modern,,,,,,,,,TLT08,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-20.4,1.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 08,TLT08,-23.32856,-67.7989,3870.0,Modern,,,,,,,,,TLT08,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-19.3,7.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 10,TLT10,-23.32268,-67.8318,3670.0,Modern,,,,,,,,,TLT10,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.6,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 10,TLT10,-23.32268,-67.8318,3670.0,Modern,,,,,,,,,TLT10,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.6,4.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 10,TLT10,-23.32268,-67.8318,3670.0,Modern,,,,,,,,,TLT10,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-24.1,7.5,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 12,TLT12,-23.31766,-67.86342,3470.0,Modern,,,,,,,,,TLT12,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-21.1,3.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 12,TLT12,-23.31766,-67.86342,3470.0,Modern,,,,,,,,,TLT12,Terrestrial flora,Tola lejía,Baccharis tola,C3,No,,,,,-23.8,3.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 12,TLT12,-23.31766,-67.86342,3470.0,Modern,,,,,,,,,TLT12,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-16.0,3.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 12,TLT12,-23.31766,-67.86342,3470.0,Modern,,,,,,,,,TLT12,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-15.0,8.2,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 13,TLT13,-23.31377,-67.87685,3370.0,Modern,,,,,,,,,TLT13,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-15.6,8.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 13,TLT13,-23.31377,-67.87685,3370.0,Modern,,,,,,,,,TLT13,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-14.6,7.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 14,TLT14,-23.31291,-67.89014,3270.0,Modern,,,,,,,,,TLT14,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-15.5,8.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 14,TLT14,-23.31291,-67.89014,3270.0,Modern,,,,,,,,,TLT14,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-14.4,7.5,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 15,TLT15,-23.3101,-67.90332,3170.0,Modern,,,,,,,,,TLT15,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-17.0,5.2,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 15,TLT15,-23.3101,-67.90332,3170.0,Modern,,,,,,,,,TLT15,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-14.3,7.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 16,TLT16,-23.31005,-67.91876,3070.0,Modern,,,,,,,,,TLT16,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-15.6,4.0,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 16,TLT16,-23.31005,-67.91876,3070.0,Modern,,,,,,,,,TLT16,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-14.1,7.1,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 17,TLT17,-23.30211,-67.93427,2970.0,Modern,,,,,,,,,TLT17,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-16.2,3.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 17,TLT17,-23.30211,-67.93427,2970.0,Modern,,,,,,,,,TLT17,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-13.9,3.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 18,TLT18,-23.28868,-67.94587,2870.0,Modern,,,,,,,,,TLT18,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-16.7,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 18,TLT18,-23.28868,-67.94587,2870.0,Modern,,,,,,,,,TLT18,Terrestrial flora,Ojala,Atriplex imbricata,C4,No,,,,,-14.8,6.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Stems,,,,-16.3,7.5,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 07,TLT07,-23.38819,-67.80757,3870.0,Modern,,,,,,,,,TLT07,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.9,6.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 08,TLT08,-23.32856,-67.7989,3870.0,Modern,,,,,,,,,TLT08,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-13.1,6.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Altiplano
Talabre-Lejía Transect 10,TLT10,-23.32268,-67.8318,3670.0,Modern,,,,,,,,,TLT10,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Stems,,,,-12.9,5.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 10,TLT10,-23.32268,-67.8318,3670.0,Modern,,,,,,,,,TLT10,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.5,7.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 11,TLT11,-23.31946,-67.84906,3570.0,Modern,,,,,,,,,TLT11,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-11.5,5.1,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 12,TLT12,-23.31766,-67.86342,3470.0,Modern,,,,,,,,,TLT12,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.1,6.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 13,TLT13,-23.31377,-67.87685,3370.0,Modern,,,,,,,,,TLT13,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-11.8,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 14,TLT14,-23.31291,-67.89014,3270.0,Modern,,,,,,,,,TLT14,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Stems,,,,-13.0,6.9,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 14,TLT14,-23.31291,-67.89014,3270.0,Modern,,,,,,,,,TLT14,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.3,6.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 15,TLT15,-23.3101,-67.90332,3170.0,Modern,,,,,,,,,TLT15,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-11.7,4.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 16,TLT16,-23.31005,-67.91876,3070.0,Modern,,,,,,,,,TLT16,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-11.5,5.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 17,TLT17,-23.30211,-67.93427,2970.0,Modern,,,,,,,,,TLT17,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-11.7,5.8,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 19,TLT19,-23.28113,-67.95757,2770.0,Modern,,,,,,,,,TLT19,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.5,7.1,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 20,TLT20,-23.28023,-67.9694,2670.0,Modern,,,,,,,,,TLT20,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Stems,,,,-24.0,4.4,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 20,TLT20,-23.28023,-67.9694,2670.0,Modern,,,,,,,,,TLT20,Terrestrial flora,Kume,Maihueniopsis camachoi,CAM,Managed,Seeds,,,,-12.9,3.7,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 14,TLT14,-23.31291,-67.89014,3270.0,Modern,,,,,,,,,TLT14,Terrestrial flora,Kauchal,Tiquilia atacamensis,C3,Managed,,,,,-25.8,6.6,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 15,TLT15,-23.3101,-67.90332,3170.0,Modern,,,,,,,,,TLT15,Terrestrial flora,Kauchal,Tiquilia atacamensis,C3,Managed,,,,,-26.6,7.0,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 15,TLT15,-23.3101,-67.90332,3170.0,Modern,,,,,,,,,TLT15,Terrestrial flora,Kauchal,Tiquilia atacamensis,C3,Managed,,,,,-25.3,6.1,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Talabre-Lejía Transect 18,TLT18,-23.28868,-67.94587,2870.0,Modern,,,,,,,,,TLT18,Terrestrial flora,Kauchal,Tiquilia atacamensis,C3,Managed,,,,,-27.1,6.3,,,Díaz et al. (2016),https://doi.org/10.1038/srep22226,Laguna Lejía to Salar de Atacama,Antofagasta,Precordillera
Playa Miller 7 (PLM-7),Tomb161,-18.491944,-70.324746,48.0,Middle Formative Period (Northern Chile),-745.0,-397.0,14C-AMS,PSUAMS9633,2445.0,20.0,-745.0,-397.0,2024-01-22 00:00:00,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,45.8,1.3,41.8,-27.2,1.2,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 11 (Az-11),hab2sectorE,-18.522937,-70.183064,356.0,Late Intermediate Period (Northern Chile),1218.0,1273.0,14C-AMS,PSUAMS9635,840.0,15.0,1218.0,1273.0,1,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,37.2,0.3,149.5,-27.7,27.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 11 (Az-11),hab2sectorE,-18.522937,-70.183064,356.0,Late Intermediate Period (Northern Chile),1218.0,1273.0,14C-AMS,PSUAMS9635,840.0,15.0,1218.0,1273.0,1,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,25.7,0.6,53.0,-24.6,22.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71b (Az-71b),Tomb1,-18.518711,-70.172905,296.0,Late Intermediate Period (Northern Chile),1272.0,1380.0,14C-AMS,PSUAMS9640,755.0,15.0,1272.0,1380.0,27007,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,50.5,0.9,68.1,-23.9,5.9,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 71b (Az-71b),Tomb1,-18.518711,-70.172905,296.0,Late Intermediate Period (Northern Chile),1272.0,1380.0,14C-AMS,PSUAMS9640,755.0,15.0,1272.0,1380.0,27007,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,43.8,0.8,65.7,-23.2,6.5,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Azapa 14 (Az-14),Tomb37,-18.520743,-70.219859,234.0,Late Intermediate Period (Northern Chile),1314.0,1400.0,14C-AMS,PSUAMS9840,650.0,15.0,1314.0,1400.0,27691,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,39.3,2.3,19.7,-25.0,7.5,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Playa Miller 4 (PLM-4),Tomb101,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1500.0,1642.0,14C-AMS,PSUAMS9637,355.0,20.0,1500.0,1642.0,41,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,31.1,0.4,98.8,-23.3,26.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 4 (PLM-4),Tomb101,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1500.0,1642.0,14C-AMS,PSUAMS9637,355.0,20.0,1500.0,1642.0,41,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,32.0,0.9,42.1,-21.8,22.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Azapa 15 (Az-15),Tomb96,-18.545111,-70.1543,360.0,Late Period (Northern Chile),1506.0,1641.0,14C-AMS,PSUAMS9615,345.0,15.0,1506.0,1641.0,5111,Terrestrial flora,Achira,Canna edulis,C3,Yes,Seeds,44.4,1.5,34.7,-25.4,13.4,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,"San Miguel de Azapa, Lower Azapa Valley",Arica y Parinacota,Lowlands
Playa Miller 4 (PLM-4),Tomb136,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1508.0,1659.0,14C-AMS,PSUAMS9638,315.0,20.0,1508.0,1659.0,136.1,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,30.3,0.4,92.1,-23.7,26.0,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 4 (PLM-4),Tomb124,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1507.0,1649.0,14C-AMS,PSUAMS9639,330.0,20.0,1507.0,1649.0,124.6,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,35.1,0.2,179.9,-25.8,15.1,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 4 (PLM-4),Tomb124,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1507.0,1649.0,14C-AMS,PSUAMS9639,330.0,20.0,1507.0,1649.0,124.6,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,47.8,0.8,71.9,-26.7,7.7,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 4 (PLM-4),Tomb134–135,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1510.0,1663.0,14C-AMS,PSUAMS9636,310.0,20.0,1510.0,1663.0,134.2,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,27.0,0.4,71.5,-24.3,27.6,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 4 (PLM-4),Tomb134–135,-18.491944,-70.324746,48.0,Late Period (Northern Chile),1510.0,1663.0,14C-AMS,PSUAMS9636,310.0,20.0,1510.0,1663.0,134.2,Terrestrial flora,Achira,Canna edulis,C3,Yes,Rhizome,36.6,0.5,93.3,-25.6,28.8,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 7 (PLM-7),,-18.491944,-70.324746,48.0,Middle Formative Period (Northern Chile),-729.0,-392.0,14C-AMS,PSUAMS9629,2425.0,20.0,-729.0,-392.0,43502,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,47.4,0.8,69.6,-27.3,2.6,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
Playa Miller 7 (PLM-7),,-18.491944,-70.324746,48.0,Middle Formative Period (Northern Chile),-159.0,-53.0,14C-AMS,PSUAMS9627,2130.0,20.0,-159.0,-53.0,457,Terrestrial flora,Ahipa,Pachyrhizus sp.,C3,Yes,Tuber,42.1,2.6,18.7,-26.6,7.3,,,Capriles et al. (2022),https://doi.org/10.3389/fevo.2022.993630,Arica Coast,Arica y Parinacota,Coast
